phv00030228.v1.p1		Intravascular systolic
phv00030229.v1.p1		Intravascular systolic
phv00030230.v1.p1		Intravascular systolic
phv00030231.v1.p1		Intravascular systolic
phv00030232.v1.p1		Intravascular systolic
phv00030233.v1.p1		Intravascular systolic
phv00030692.v1.p1		Intravascular systolic
phv00030766.v1.p1		Intravascular systolic
phv00031234.v1.p1		Intravascular systolic
phv00033542.v1.p1		Intravascular systolic
phv00034133.v1.p1		Intravascular systolic
phv00034520.v1.p1		Intravascular systolic
phv00048941.v1.p1		Intravascular systolic
phv00049359.v1.p1		Intravascular systolic
phv00065900.v1.p1		Intravascular systolic
phv00020826.v1.p1		Intravascular systolic
phv00159289.v1.p1		Intravascular systolic
phv00051711.v1.p3		Intravascular systolic
phv00051712.v1.p3		Intravascular systolic
phv00051713.v1.p3		Intravascular systolic
phv00051714.v1.p3		Intravascular systolic
phv00051779.v1.p3		Intravascular systolic
phv00051780.v1.p3		Intravascular systolic
phv00051781.v1.p3		Intravascular systolic
phv00051782.v1.p3		Intravascular systolic
phv00051841.v2.p3		Intravascular systolic
phv00066515.v1.p1		Intravascular systolic
phv00073443.v1.p1		Intravascular systolic
phv00159590.v3.p2		Intravascular systolic
phv00076292.v1.p1		Intravascular systolic
phv00079854.v4.p3		Intravascular systolic
phv00079863.v4.p3		Intravascular systolic
phv00079864.v4.p3		Intravascular systolic
phv00083399.v1.p3		Intravascular systolic
phv00083410.v1.p3		Intravascular systolic
phv00085732.v2.p3		Intravascular systolic
phv00085740.v2.p3		Intravascular systolic
phv00086224.v2.p3		Intravascular systolic
phv00086232.v2.p3		Intravascular systolic
phv00086707.v2.p3		Intravascular systolic
phv00086715.v2.p3		Intravascular systolic
phv00087029.v2.p3		Intravascular systolic
phv00087037.v2.p3		Intravascular systolic
phv00087505.v1.p3		Intravascular systolic
phv00175587.v1.p3		Intravascular systolic
phv00175601.v1.p3		Intravascular systolic
phv00175862.v1.p3		Intravascular systolic
phv00177021.v1.p3		Intravascular systolic
phv00177035.v1.p3		Intravascular systolic
phv00082600.v1.p1		Intravascular systolic
phv00158672.v1.p1		Intravascular systolic
phv00090515.v2.p1		Intravascular systolic
phv00091518.v1.p1		Intravascular systolic
phv00091542.v1.p1		Intravascular systolic
phv00096782.v1.p1		Intravascular systolic
phv00096813.v1.p1		Intravascular systolic
phv00096841.v1.p1		Intravascular systolic
phv00096874.v1.p1		Intravascular systolic
phv00097978.v1.p1		Intravascular systolic
phv00098086.v1.p1		Intravascular systolic
phv00161397.v3.p3		Intravascular systolic
phv00122561.v1.p1		Intravascular systolic
phv00123844.v1.p1		Intravascular systolic
phv00123854.v1.p1		Intravascular systolic
phv00123864.v1.p1		Intravascular systolic
phv00124246.v1.p1		Intravascular systolic
phv00124248.v1.p1		Intravascular systolic
phv00124250.v1.p1		Intravascular systolic
phv00116135.v2.p2		Intravascular systolic
phv00119238.v2.p2		Intravascular systolic
phv00124606.v1.p1		Intravascular systolic
phv00128370.v1.p1		Intravascular systolic
phv00099358.v1.p1		Intravascular systolic
phv00099361.v1.p1		Intravascular systolic
phv00101775.v1.p1		Intravascular systolic
phv00101961.v1.p1		Intravascular systolic
phv00102463.v1.p1		Intravascular systolic
phv00102574.v1.p1		Intravascular systolic
phv00104010.v1.p1		Intravascular systolic
phv00104023.v1.p1		Intravascular systolic
phv00104687.v1.p1		Intravascular systolic
phv00104697.v1.p1		Intravascular systolic
phv00105425.v1.p1		Intravascular systolic
phv00106787.v1.p1		Intravascular systolic
phv00106794.v1.p1		Intravascular systolic
phv00107755.v1.p1		Intravascular systolic
phv00107774.v1.p1		Intravascular systolic
phv00108486.v1.p1		Intravascular systolic
phv00108830.v1.p1		Intravascular systolic
phv00110337.v1.p1		Intravascular systolic
phv00197426.v1.p1		Intravascular systolic
phv00174123.v1.p1		Intravascular systolic
phv00159343.v1.p1		Intravascular systolic
phv00179645.v1.p1		Intravascular systolic
phv00180538.v1.p1		Intravascular systolic
phv00163549.v1.p1		Intravascular systolic
phv00164738.v1.p1		Intravascular systolic
phv00171766.v1.p1		Intravascular systolic
phv00171768.v1.p1		Intravascular systolic
phv00171769.v1.p1		Intravascular systolic
phv00171770.v1.p1		Intravascular systolic
phv00173313.v1.p1		Intravascular systolic
phv00173260.v1.p1		Intravascular systolic
phv00179599.v1.p1		Intravascular systolic
phv00201419.v1.p9		Intravascular systolic
phv00200634.v1.p1		Intravascular systolic
phv_id	PhenX_id	CDE_primary_name
phv00020883.v4.p10		Was insulin your first diabetes medicine
phv00083010.v1.p3		Was insulin your first diabetes medicine
phv00085246.v2.p3		Was insulin your first diabetes medicine
phv00087163.v1.p3		Was insulin your first diabetes medicine
phv_id	PhenX_id	CDE_primary_name
phv00159792.v3.p2		Was your parent ever told by a doctor that he or she had asthma
phv00107869.v1.p1		Was your parent ever told by a doctor that he or she had asthma
phv00159791.v3.p2		Was your parent ever told by a doctor that he or she had asthma
phv00107868.v1.p1		Was your parent ever told by a doctor that he or she had asthma
phv_id	PhenX_id	CDE_primary_name
phv00053847.v2.p1		Did you ever have cataract surgery
phv00053848.v2.p1		Did you ever have cataract surgery
phv00053931.v2.p1		Did you ever have cataract surgery
phv00053932.v2.p1		Did you ever have cataract surgery
phv00003501.v1.p9		Did you ever have cataract surgery
phv00034340.v1.p1		Did you ever have cataract surgery
phv00085834.v2.p3		Did you ever have cataract surgery
phv00159084.v1.p3		Did you ever have cataract surgery
phv00159187.v1.p3		Did you ever have cataract surgery
phv00209138.v1.p1		Did you ever have cataract surgery
phv00209174.v1.p1		Did you ever have cataract surgery
phv00101807.v1.p1		Did you ever have cataract surgery
phv00181951.v1.p1		Did you ever have cataract surgery
phv_id	PhenX_id	CDE_primary_name
phv00012499.v1.p1		Were you unable to stop or cut down drinking 3 or more times
phv00012501.v1.p1		Were you unable to stop or cut down drinking 3 or more times
phv00015685.v1.p1		Were you unable to stop or cut down drinking 3 or more times
phv00022924.v1.p1		Were you unable to stop or cut down drinking 3 or more times
phv00044940.v1.p1		Were you unable to stop or cut down drinking 3 or more times
phv00181353.v1.p1		Were you unable to stop or cut down drinking 3 or more times
phv00162820.v1.p1		Were you unable to stop or cut down drinking 3 or more times
phv_id	PhenX_id	CDE_primary_name
phv00104946.v1.p1		Have you ever used progesterone or a progestin
phv00106330.v1.p1		Have you ever used progesterone or a progestin
phv00107269.v1.p1		Have you ever used progesterone or a progestin
phv00108139.v1.p1		Have you ever used progesterone or a progestin
phv_id	PhenX_id	CDE_primary_name
phv00181472.v1.p1		Concentration or decision making in past 7D
phv_id	PhenX_id	CDE_primary_name
phv00007721.v5.p9		Age at last menstrual period
phv00008423.v5.p9		Age at last menstrual period
phv00036419.v6.p9		Age at last menstrual period
phv00036428.v6.p9		Age at last menstrual period
phv00080474.v1.p1		Age at last menstrual period
phv00080512.v1.p1		Age at last menstrual period
phv00110722.v4.p3		Age at last menstrual period
phv00083034.v1.p3		Age at last menstrual period
phv00085267.v2.p3		Age at last menstrual period
phv00087184.v1.p3		Age at last menstrual period
phv00163132.v1.p1		Age at last menstrual period
phv00090436.v3.p2		Age at last menstrual period
phv00094007.v1.p1		Age at last menstrual period
phv00094046.v1.p1		Age at last menstrual period
phv00094332.v1.p1		Age at last menstrual period
phv00096015.v1.p1		Age at last menstrual period
phv00096170.v1.p1		Age at last menstrual period
phv00165280.v2.p3		Age at last menstrual period
phv00122154.v1.p1		Age at last menstrual period
phv00120559.v2.p2		Age at last menstrual period
phv00128267.v1.p1		Age at last menstrual period
phv00100351.v1.p1		Age at last menstrual period
phv00172024.v1.p1		Age at last menstrual period
phv00163297.v1.p1		Age at last menstrual period
phv00190422.v1.p1		Age at last menstrual period
phv00165190.v2.p1		Age at last menstrual period
phv00178057.v1.p3		Age at last menstrual period
phv_id	PhenX_id	CDE_primary_name
phv00020123.v2.p2		Age and mode of onset notes
phv00034937.v1.p2		Age and mode of onset notes
phv00071349.v1.p1		Age and mode of onset notes
phv00165037.v1.p1		Age and mode of onset notes
phv_id	PhenX_id	CDE_primary_name
phv00181470.v1.p1		Decreased weight within the last 2W in past 7D
phv_id	PhenX_id	CDE_primary_name
phv00012671.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00015950.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00066430.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00171260.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00162874.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00012674.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00066437.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00171304.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00162881.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00012672.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00015951.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00171282.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00012673.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00015952.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00171293.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00012675.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00015954.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00066582.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv00162902.v1.p1		Have you ever given up or greatly reduced important activities like sports, work, or associating with friends or relatives while using this drug
phv_id	PhenX_id	CDE_primary_name
phv00005321.v1.p9		I was more quiet than usual
phv00005959.v1.p9		I was more quiet than usual
phv00006427.v1.p9		I was more quiet than usual
phv00006783.v1.p9		I was more quiet than usual
phv00007126.v1.p9		I was more quiet than usual
phv00009657.v5.p9		I was more quiet than usual
phv00010598.v5.p9		I was more quiet than usual
phv00021284.v4.p9		I was more quiet than usual
phv00022486.v5.p9		I was more quiet than usual
phv00070582.v1.p9		I was more quiet than usual
phv00177669.v1.p9		I was more quiet than usual
phv00082933.v1.p3		I was more quiet than usual
phv00084740.v2.p3		I was more quiet than usual
phv00086379.v2.p3		I was more quiet than usual
phv00086800.v2.p3		I was more quiet than usual
phv00087430.v1.p3		I was more quiet than usual
phv00175219.v1.p3		I was more quiet than usual
phv00176642.v1.p3		I was more quiet than usual
phv00115992.v2.p2		I was more quiet than usual
phv00119223.v2.p2		I was more quiet than usual
phv00120316.v2.p2		I was more quiet than usual
phv00125975.v1.p1		I was more quiet than usual
phv_id	PhenX_id	CDE_primary_name
phv00021295.v4.p9		At what age did asthma start
phv00072509.v4.p9		At what age did asthma start
phv00017006.v1.p1		At what age did asthma start
phv00051919.v1.p1		At what age did asthma start
phv00070939.v1.p1		At what age did asthma start
phv00071050.v2.p1		At what age did asthma start
phv00071158.v2.p1		At what age did asthma start
phv00159702.v3.p2		At what age did asthma start
phv00083531.v1.p3		At what age did asthma start
phv00083533.v1.p3		At what age did asthma start
phv00083537.v1.p3		At what age did asthma start
phv00083766.v2.p3		At what age did asthma start
phv00083768.v2.p3		At what age did asthma start
phv00083772.v2.p3		At what age did asthma start
phv00085771.v3.p3		At what age did asthma start
phv00087757.v1.p3		At what age did asthma start
phv00087759.v1.p3		At what age did asthma start
phv00087763.v1.p3		At what age did asthma start
phv00175296.v1.p3		At what age did asthma start
phv00175297.v1.p3		At what age did asthma start
phv00175298.v1.p3		At what age did asthma start
phv00175302.v1.p3		At what age did asthma start
phv00175303.v1.p3		At what age did asthma start
phv00176719.v1.p3		At what age did asthma start
phv00176720.v1.p3		At what age did asthma start
phv00176721.v1.p3		At what age did asthma start
phv00176725.v1.p3		At what age did asthma start
phv00176726.v1.p3		At what age did asthma start
phv00090997.v1.p1		At what age did asthma start
phv00209716.v1.p1		At what age did asthma start
phv00122255.v1.p1		At what age did asthma start
phv00113387.v2.p2		At what age did asthma start
phv00114603.v2.p2		At what age did asthma start
phv00117046.v2.p2		At what age did asthma start
phv00118520.v2.p2		At what age did asthma start
phv00119904.v2.p2		At what age did asthma start
phv00128353.v1.p1		At what age did asthma start
phv_id	PhenX_id	CDE_primary_name
phv00012504.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00015688.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00018226.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00035189.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00052625.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00054497.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00020372.v1.p2		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00034738.v1.p2		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00044961.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00044962.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00044963.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00044964.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00044965.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00071598.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00181356.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00073492.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00171312.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00165008.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00217615.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv00217624.v1.p1		Have you ever started drinking at times you promised yourself that you wouldn't, or have you ever drunk more than you intended, for example, when you decided to drink 2 drinks and ended up drinking 4 or more
phv_id	PhenX_id	CDE_primary_name
phv00007722.v5.p10		Cause of menopause if other
phv00008424.v5.p10		Cause of menopause if other
phv00011076.v1.p10		Cause of menopause if other
phv00036420.v6.p10		Cause of menopause if other
phv00070738.v2.p10		Cause of menopause if other
phv00080513.v1.p1		Cause of menopause if other
phv_id	PhenX_id	CDE_primary_name
phv00181518.v1.p1		Hand dominance - thread a needle
phv_id	PhenX_id	CDE_primary_name
phv00159992.v1.p1		Gestational age in W^at most recent delivery
phv00160038.v1.p1		Gestational age in W^at most recent delivery
phv00160081.v1.p1		Gestational age in W^at most recent delivery
phv00160143.v1.p1		Gestational age in W^at most recent delivery
phv_id	PhenX_id	CDE_primary_name
phv00013336.v1.p1		Positive formal thought disorder
phv_id	PhenX_id	CDE_primary_name
phv00078983.v4.p3		Increased appetite
phv_id	PhenX_id	CDE_primary_name
phv00095950.v1.p1		Volume expired during 1.0 s of forced expiration
phv00095967.v1.p1		Volume expired during 1.0 s of forced expiration
phv00099671.v1.p1		Volume expired during 1.0 s of forced expiration
phv00154570.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154573.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154598.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154601.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154604.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154607.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154610.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154613.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154616.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154619.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154622.v2.p2		Volume expired during 1.0 s of forced expiration
phv00154625.v2.p2		Volume expired during 1.0 s of forced expiration
phv_id	PhenX_id	CDE_primary_name
phv00000187.v1.p1		Sex
phv00000225.v1.p1		Sex
phv00024079.v1.p1		Sex
phv00020520.v1.p1		Sex
phv00024071.v4.p9		Sex
phv00177929.v3.p9		Sex
phv00011566.v2.p2		Sex
phv00011576.v1.p1		Sex
phv00016991.v1.p1		Sex
phv00035052.v1.p1		Sex
phv00035338.v1.p1		Sex
phv00051908.v1.p1		Sex
phv00054360.v1.p1		Sex
phv00019965.v1.p1		Sex
phv00020011.v1.p1		Sex
phv00020112.v2.p2		Sex
phv00020235.v1.p2		Sex
phv00034892.v1.p2		Sex
phv00034926.v1.p2		Sex
phv00020553.v1.p1		Sex
phv00024092.v1.p1		Sex
